order_id,order_date,order_timestamp,customer_id,channel,store_id,order_status,payment_method,promo_code,item_count,total_units,gross_subtotal,discount_amount,net_subtotal,shipping_fee,tax_amount,total_amount,currency,ship_city,ship_state,ship_postal_code,delivery_date
ORD-013424,2025-09-18,2025-09-18 17:00:13,C01794,Online,ST-999,Completed,Credit Card,,2,2,288.98,23.12,265.86,0.0,21.93,287.79,USD,Seattle,WA,98101,2025-09-20
ORD-013425,2025-09-18,2025-09-18 09:51:48,C00566,In-Store,ST-011,Completed,Debit Card,,1,1,877.99,70.24,807.75,0.0,66.64,874.39,USD,N/A,N/A,N/A,2025-09-18
ORD-013426,2025-09-18,2025-09-18 17:53:23,C00253,In-Store,ST-003,Completed,Debit Card,,2,3,94.65,0.0,94.65,0.0,7.81,102.46,USD,N/A,N/A,N/A,2025-09-18
ORD-013427,2025-09-18,2025-09-18 09:49:22,C01733,Online,ST-999,Completed,Debit Card,,1,1,338.99,0.0,338.99,0.0,27.97,366.96,USD,San Jose,CA,95113,2025-09-21
ORD-013428,2025-09-18,2025-09-18 12:58:20,C01631,Online,ST-999,Completed,Debit Card,,3,6,251.14,0.0,251.14,0.0,20.72,271.86,USD,New York,NY,10007,2025-09-20
ORD-013429,2025-09-18,2025-09-18 12:08:15,C01364,Online,ST-999,Cancelled,Credit Card,,6,7,387.93,10.95,376.98,0.0,31.1,408.08,USD,Denver,CO,80202,
ORD-013430,2025-09-18,2025-09-18 09:06:40,C01302,Online,ST-999,Completed,PayPal,,1,1,132.99,3.99,129.0,0.0,10.64,139.64,USD,Portland,OR,97205,2025-09-20
ORD-013431,2025-09-18,2025-09-18 15:04:24,C01315,Online,ST-999,Completed,Gift Card,,1,1,204.99,0.0,204.99,0.0,16.91,221.9,USD,Austin,TX,78701,2025-09-21
ORD-013432,2025-09-18,2025-09-18 21:13:20,C02807,Online,ST-999,Completed,Apple Pay,,3,5,335.95,26.88,309.07,0.0,25.5,334.57,USD,Portland,OR,97205,2025-09-23
ORD-013433,2025-09-18,2025-09-18 19:03:46,C02345,In-Store,ST-009,Completed,Credit Card,,1,1,36.99,1.85,35.14,0.0,2.9,38.04,USD,N/A,N/A,N/A,2025-09-18
ORD-013434,2025-09-18,2025-09-18 14:16:05,C00085,Online,ST-999,Completed,Apple Pay,,1,1,125.99,18.9,107.09,0.0,8.83,115.92,USD,New York,NY,10007,2025-09-20
ORD-013435,2025-09-18,2025-09-18 16:20:23,C01009,Online,ST-999,Completed,Credit Card,,2,3,292.97,22.6,270.37,0.0,22.31,292.68,USD,Austin,TX,78701,2025-09-19
ORD-013436,2025-09-18,2025-09-18 11:14:29,C01418,Online,ST-999,Completed,Debit Card,,3,3,411.97,5.55,406.42,0.0,33.53,439.95,USD,Dallas,TX,75201,2025-09-19
ORD-013437,2025-09-19,2025-09-19 20:58:11,C02746,Online,ST-999,Completed,Apple Pay,,1,1,93.99,0.0,93.99,0.0,7.75,101.74,USD,Seattle,WA,98101,2025-09-23
ORD-013438,2025-09-19,2025-09-19 09:18:11,C00787,Online,ST-999,Completed,Apple Pay,,2,5,84.95,11.44,73.51,9.99,6.06,89.56,USD,Portland,OR,97205,2025-09-20
ORD-013439,2025-09-19,2025-09-19 13:53:41,C01418,Online,ST-999,Completed,PayPal,,1,1,127.99,0.0,127.99,0.0,10.56,138.55,USD,Dallas,TX,75201,2025-09-23
ORD-013440,2025-09-19,2025-09-19 17:24:44,C01055,Online,ST-999,Completed,Credit Card,,1,1,124.99,16.25,108.74,0.0,8.97,117.71,USD,Atlanta,GA,30303,2025-09-23
ORD-013441,2025-09-19,2025-09-19 15:34:08,C00797,Online,ST-999,Completed,Credit Card,,1,1,77.99,17.94,60.05,9.99,4.95,74.99,USD,Seattle,WA,98101,2025-09-26
ORD-013442,2025-09-19,2025-09-19 10:25:32,C01428,Online,ST-999,Completed,Gift Card,,1,1,17.99,1.44,16.55,9.99,1.37,27.91,USD,Austin,TX,78701,2025-09-21
ORD-013443,2025-09-19,2025-09-19 12:09:15,C02084,Online,ST-999,Completed,Credit Card,,1,1,57.99,1.74,56.25,9.99,4.64,70.88,USD,Portland,OR,97205,2025-09-23
ORD-013444,2025-09-19,2025-09-19 16:26:16,C02222,Online,ST-999,Completed,Debit Card,,2,4,380.96,50.85,330.11,0.0,27.23,357.34,USD,Philadelphia,PA,19106,2025-09-20
ORD-013445,2025-09-19,2025-09-19 09:44:25,C02169,Online,ST-999,Completed,Debit Card,,1,1,31.99,8.0,23.99,9.99,1.98,35.96,USD,New York,NY,10007,2025-09-22
ORD-013446,2025-09-19,2025-09-19 12:06:12,C00546,In-Store,ST-011,Completed,Credit Card,,1,1,5.99,0.3,5.69,0.0,0.47,6.16,USD,N/A,N/A,N/A,2025-09-19
ORD-013447,2025-09-19,2025-09-19 11:42:25,C01807,Online,ST-999,Completed,Apple Pay,,4,5,785.95,39.3,746.65,0.0,61.6,808.25,USD,Denver,CO,80202,2025-09-22
ORD-013448,2025-09-19,2025-09-19 22:44:41,C01929,Online,ST-999,Completed,Credit Card,,1,1,10.99,2.53,8.46,9.99,0.7,19.15,USD,San Jose,CA,95113,2025-09-23
ORD-013449,2025-09-19,2025-09-19 14:54:10,C00676,In-Store,ST-010,Completed,Credit Card,,1,2,23.98,3.6,20.38,0.0,1.68,22.06,USD,N/A,N/A,N/A,2025-09-19
ORD-013450,2025-09-19,2025-09-19 19:21:30,C02435,In-Store,ST-005,Completed,Debit Card,,6,10,1386.9,69.91,1316.99,0.0,108.65,1425.64,USD,N/A,N/A,N/A,2025-09-19
ORD-013451,2025-09-19,2025-09-19 18:08:56,C00351,Online,ST-999,Completed,Gift Card,,1,2,199.98,6.0,193.98,0.0,16.0,209.98,USD,Minneapolis,MN,55401,2025-09-20
ORD-013452,2025-09-19,2025-09-19 14:37:02,C02301,In-Store,ST-006,Completed,Debit Card,,6,7,1360.93,31.4,1329.53,0.0,109.69,1439.22,USD,N/A,N/A,N/A,2025-09-19
ORD-013453,2025-09-19,2025-09-19 15:11:15,C02461,Online,ST-999,Completed,Credit Card,,3,4,99.96,0.0,99.96,0.0,8.25,108.21,USD,Minneapolis,MN,55401,2025-09-20
ORD-013454,2025-09-19,2025-09-19 15:05:52,C00465,In-Store,ST-001,Completed,Credit Card,,3,3,101.97,3.06,98.91,0.0,8.16,107.07,USD,N/A,N/A,N/A,2025-09-19
ORD-013455,2025-09-19,2025-09-19 18:01:11,C02607,Online,ST-999,Completed,Credit Card,,1,1,30.99,0.0,30.99,6.99,2.56,40.54,USD,Austin,TX,78701,2025-09-21
ORD-013456,2025-09-19,2025-09-19 16:58:14,C01272,Online,ST-999,Completed,Apple Pay,,2,3,329.97,39.7,290.27,0.0,23.95,314.22,USD,San Jose,CA,95113,2025-09-23
ORD-013457,2025-09-19,2025-09-19 17:57:40,C02355,Online,ST-999,Completed,Credit Card,,4,6,239.94,0.0,239.94,0.0,19.8,259.74,USD,Los Angeles,CA,90012,2025-09-21
ORD-013458,2025-09-19,2025-09-19 16:10:56,C02886,Online,ST-999,Completed,Apple Pay,,1,1,24.99,6.25,18.74,9.99,1.55,30.28,USD,Los Angeles,CA,90012,2025-09-21
ORD-013459,2025-09-19,2025-09-19 19:27:54,C00875,Online,ST-999,Completed,Debit Card,,1,1,52.99,1.59,51.4,6.99,4.24,62.63,USD,Chicago,IL,60601,2025-09-24
ORD-013460,2025-09-19,2025-09-19 14:20:44,C01267,In-Store,ST-001,Completed,Credit Card,,1,1,318.99,0.0,318.99,0.0,26.32,345.31,USD,N/A,N/A,N/A,2025-09-19
ORD-013461,2025-09-19,2025-09-19 10:30:28,C02549,Online,ST-999,Cancelled,PayPal,,2,2,102.98,22.39,80.59,0.0,6.65,87.24,USD,Miami,FL,33130,
ORD-013462,2025-09-19,2025-09-19 13:11:01,C02454,Online,ST-999,Completed,Credit Card,,1,2,191.98,0.0,191.98,0.0,15.84,207.82,USD,Columbus,OH,43215,2025-09-24
ORD-013463,2025-09-19,2025-09-19 16:59:00,C01138,In-Store,ST-009,Completed,Credit Card,,1,1,33.99,1.02,32.97,0.0,2.72,35.69,USD,N/A,N/A,N/A,2025-09-19
ORD-013464,2025-09-20,2025-09-20 21:48:19,C00224,In-Store,ST-003,Completed,Apple Pay,,4,5,409.95,16.1,393.85,0.0,32.49,426.34,USD,N/A,N/A,N/A,2025-09-20
ORD-013465,2025-09-20,2025-09-20 15:56:37,C01378,Online,ST-999,Completed,PayPal,,1,1,8.99,0.0,8.99,4.99,0.74,14.72,USD,New York,NY,10007,2025-09-24
ORD-013466,2025-09-20,2025-09-20 11:39:45,C01974,Online,ST-999,Completed,Credit Card,,3,5,210.95,25.35,185.6,0.0,15.31,200.91,USD,Denver,CO,80202,2025-09-25
ORD-013467,2025-09-20,2025-09-20 08:36:59,C01454,Online,ST-999,Completed,Credit Card,,1,1,71.99,5.76,66.23,6.99,5.46,78.68,USD,Austin,TX,78701,2025-09-22
ORD-013468,2025-09-20,2025-09-20 21:57:06,C00976,Online,ST-999,Completed,Credit Card,,5,12,423.88,35.11,388.77,0.0,32.07,420.84,USD,Miami,FL,33130,2025-09-23
ORD-013469,2025-09-20,2025-09-20 18:27:23,C00579,Online,ST-999,Completed,Debit Card,,4,5,81.95,0.0,81.95,0.0,6.76,88.71,USD,Boston,MA,02108,2025-09-24
ORD-013470,2025-09-20,2025-09-20 19:02:04,C00108,Online,ST-999,Completed,PayPal,,2,2,74.98,1.4,73.58,9.99,6.07,89.64,USD,Seattle,WA,98101,2025-09-23
ORD-013471,2025-09-20,2025-09-20 17:27:41,C00764,In-Store,ST-011,Completed,Credit Card,,3,4,482.96,46.05,436.91,0.0,36.05,472.96,USD,N/A,N/A,N/A,2025-09-20
ORD-013472,2025-09-20,2025-09-20 12:12:26,C00858,In-Store,ST-005,Completed,Debit Card,,3,3,236.97,11.85,225.12,0.0,18.57,243.69,USD,N/A,N/A,N/A,2025-09-20
ORD-013473,2025-09-20,2025-09-20 08:23:33,C01276,Online,ST-999,Completed,Credit Card,,1,1,109.99,5.5,104.49,0.0,8.62,113.11,USD,Chicago,IL,60601,2025-09-23
ORD-013474,2025-09-20,2025-09-20 03:22:54,C01030,In-Store,ST-011,Completed,Credit Card,,1,1,156.99,4.71,152.28,0.0,12.56,164.84,USD,N/A,N/A,N/A,2025-09-20
ORD-013475,2025-09-20,2025-09-20 08:38:42,C01846,Online,ST-999,Completed,Credit Card,,2,3,52.97,4.24,48.73,6.99,4.02,59.74,USD,Denver,CO,80202,2025-09-24
ORD-013476,2025-09-20,2025-09-20 11:31:04,C02427,Online,ST-999,Completed,Credit Card,,3,3,130.97,6.3,124.67,0.0,10.29,134.96,USD,Seattle,WA,98101,2025-09-22
ORD-013477,2025-09-20,2025-09-20 00:58:12,C00208,Online,ST-999,Completed,Debit Card,,2,2,249.98,0.0,249.98,0.0,20.62,270.6,USD,Philadelphia,PA,19106,2025-09-25
ORD-013478,2025-09-20,2025-09-20 07:45:28,C01952,Online,ST-999,Completed,Credit Card,,4,5,475.95,23.8,452.15,0.0,37.3,489.45,USD,New York,NY,10007,2025-09-21
ORD-013479,2025-09-20,2025-09-20 21:31:20,C00562,Online,ST-999,Completed,Gift Card,,5,8,461.6,0.0,461.6,0.0,38.08,499.68,USD,Boston,MA,02108,2025-09-24
ORD-013480,2025-09-20,2025-09-20 17:24:13,C02454,Online,ST-999,Completed,Credit Card,,1,2,363.98,18.2,345.78,0.0,28.53,374.31,USD,Columbus,OH,43215,2025-09-22
ORD-013481,2025-09-20,2025-09-20 20:19:07,C00761,Online,ST-999,Completed,Gift Card,,1,2,191.98,9.6,182.38,0.0,15.05,197.43,USD,Austin,TX,78701,2025-09-21
ORD-013482,2025-09-20,2025-09-20 15:07:49,C02485,Online,ST-999,Completed,Credit Card,,4,6,266.94,7.15,259.79,0.0,21.43,281.22,USD,Austin,TX,78701,2025-09-22
ORD-013483,2025-09-20,2025-09-20 21:49:47,C02972,In-Store,ST-002,Completed,Apple Pay,,1,3,101.97,5.1,96.87,0.0,7.99,104.86,USD,N/A,N/A,N/A,2025-09-20
ORD-013484,2025-09-20,2025-09-20 16:02:23,C02049,Online,ST-999,Completed,Credit Card,,1,1,11.99,0.6,11.39,6.99,0.94,19.32,USD,Portland,OR,97205,2025-09-23
ORD-013485,2025-09-20,2025-09-20 13:37:03,C00284,In-Store,ST-004,Completed,Cash,,5,7,700.93,39.55,661.38,0.0,54.56,715.94,USD,N/A,N/A,N/A,2025-09-20
ORD-013486,2025-09-20,2025-09-20 22:23:11,C00775,In-Store,ST-003,Completed,Cash,,1,2,85.98,19.78,66.2,0.0,5.46,71.66,USD,N/A,N/A,N/A,2025-09-20
ORD-013487,2025-09-20,2025-09-20 21:16:16,C01631,In-Store,ST-003,Completed,Debit Card,,1,3,65.97,0.0,65.97,0.0,5.44,71.41,USD,N/A,N/A,N/A,2025-09-20
ORD-013488,2025-09-20,2025-09-20 20:39:34,C00404,In-Store,ST-010,Completed,Gift Card,,2,2,132.98,18.89,114.09,0.0,9.41,123.5,USD,N/A,N/A,N/A,2025-09-20
ORD-013489,2025-09-20,2025-09-20 20:03:23,C02836,In-Store,ST-007,Completed,Debit Card,,6,9,1259.91,0.0,1259.91,0.0,103.94,1363.85,USD,N/A,N/A,N/A,2025-09-20
ORD-013490,2025-09-20,2025-09-20 13:22:51,C02554,Online,ST-999,Completed,PayPal,,3,3,323.97,0.0,323.97,0.0,26.73,350.7,USD,Seattle,WA,98101,2025-09-21
ORD-013491,2025-09-20,2025-09-20 03:29:24,C00996,In-Store,ST-007,Completed,Credit Card,,1,1,36.99,3.7,33.29,0.0,2.75,36.04,USD,N/A,N/A,N/A,2025-09-20
ORD-013492,2025-09-20,2025-09-20 08:34:37,C01120,Online,ST-999,Completed,Credit Card,,1,2,71.98,0.0,71.98,9.99,5.94,87.91,USD,Los Angeles,CA,90012,2025-09-24
ORD-013493,2025-09-20,2025-09-20 20:55:03,C00738,Online,ST-999,Completed,Credit Card,,3,3,219.97,0.0,219.97,0.0,18.15,238.12,USD,Portland,OR,97205,2025-09-27
ORD-013494,2025-09-20,2025-09-20 15:08:38,C02271,In-Store,ST-006,Completed,Apple Pay,,2,4,97.96,2.4,95.56,0.0,7.88,103.44,USD,N/A,N/A,N/A,2025-09-20
ORD-013495,2025-09-20,2025-09-20 15:08:50,C00716,In-Store,ST-004,Completed,Gift Card,,1,2,65.98,1.98,64.0,0.0,5.28,69.28,USD,N/A,N/A,N/A,2025-09-20
ORD-013496,2025-09-20,2025-09-20 19:17:12,C02542,Online,ST-999,Completed,Credit Card,,1,2,87.98,4.4,83.58,0.0,6.9,90.48,USD,Miami,FL,33130,2025-09-22
ORD-013497,2025-09-21,2025-09-21 06:40:40,C00338,Online,ST-999,Completed,Credit Card,,2,4,617.13,18.95,598.18,0.0,49.35,647.53,USD,Phoenix,AZ,85004,2025-09-24
ORD-013498,2025-09-21,2025-09-21 15:29:57,C00162,Online,ST-999,Completed,Credit Card,,4,4,302.96,9.09,293.87,0.0,24.24,318.11,USD,Columbus,OH,43215,2025-09-24
ORD-013499,2025-09-21,2025-09-21 16:21:30,C02456,Online,ST-999,Completed,Gift Card,,4,6,414.94,12.45,402.49,0.0,33.21,435.7,USD,Phoenix,AZ,85004,2025-09-24
ORD-013500,2025-09-21,2025-09-21 18:54:36,C02790,Online,ST-999,Completed,Debit Card,,2,3,125.97,0.0,125.97,0.0,10.39,136.36,USD,Chicago,IL,60601,2025-09-28
ORD-013501,2025-09-21,2025-09-21 18:17:11,C02521,In-Store,ST-011,Completed,Debit Card,,1,1,41.99,5.46,36.53,0.0,3.01,39.54,USD,N/A,N/A,N/A,2025-09-21
ORD-013502,2025-09-21,2025-09-21 12:02:07,C00210,In-Store,ST-008,Completed,Cash,,3,7,162.33,4.87,157.46,0.0,12.99,170.45,USD,N/A,N/A,N/A,2025-09-21
ORD-013503,2025-09-21,2025-09-21 12:38:17,C01907,Online,ST-999,Completed,Credit Card,,1,1,43.99,0.0,43.99,4.99,3.63,52.61,USD,Atlanta,GA,30303,2025-09-25
ORD-013504,2025-09-21,2025-09-21 19:40:44,C00647,Online,ST-999,Completed,Debit Card,,1,2,89.98,4.5,85.48,0.0,7.05,92.53,USD,Atlanta,GA,30303,2025-09-24
ORD-013505,2025-09-21,2025-09-21 22:31:32,C02375,In-Store,ST-002,Completed,Credit Card,,1,2,235.98,11.8,224.18,0.0,18.49,242.67,USD,N/A,N/A,N/A,2025-09-21
ORD-013506,2025-09-21,2025-09-21 19:28:04,C02144,Online,ST-999,Completed,Credit Card,,3,5,1131.95,0.0,1131.95,0.0,93.39,1225.34,USD,Los Angeles,CA,90012,2025-09-22
ORD-013507,2025-09-21,2025-09-21 10:37:59,C01469,Online,ST-999,Completed,Apple Pay,,1,1,125.99,25.2,100.79,0.0,8.32,109.11,USD,Chicago,IL,60601,2025-09-25
ORD-013508,2025-09-21,2025-09-21 10:08:10,C02860,Online,ST-999,Completed,Credit Card,,2,2,894.98,0.0,894.98,0.0,73.84,968.82,USD,New York,NY,10007,2025-09-22
ORD-013509,2025-09-21,2025-09-21 15:22:03,C00208,Online,ST-999,Completed,Credit Card,,1,4,83.96,0.0,83.96,0.0,6.93,90.89,USD,Philadelphia,PA,19106,2025-09-24
ORD-013510,2025-09-21,2025-09-21 12:58:38,C02692,Online,ST-999,Completed,Debit Card,,3,4,277.96,2.75,275.21,0.0,22.7,297.91,USD,New York,NY,10007,2025-09-22
ORD-013511,2025-09-21,2025-09-21 15:40:12,C02233,Online,ST-999,Completed,Apple Pay,,1,1,39.99,1.2,38.79,6.99,3.2,48.98,USD,Dallas,TX,75201,2025-09-24
ORD-013512,2025-09-21,2025-09-21 09:28:30,C01855,Online,ST-999,Completed,Apple Pay,,2,2,59.98,3.55,56.43,6.99,4.66,68.08,USD,New York,NY,10007,2025-09-23
ORD-013513,2025-09-21,2025-09-21 12:40:18,C01341,Online,ST-999,Completed,PayPal,,4,5,217.95,28.1,189.85,0.0,15.66,205.51,USD,Columbus,OH,43215,2025-09-26
ORD-013514,2025-09-21,2025-09-21 21:53:31,C02017,Online,ST-999,Completed,Apple Pay,,1,4,75.96,7.6,68.36,9.99,5.64,83.99,USD,Columbus,OH,43215,2025-09-22
ORD-013515,2025-09-21,2025-09-21 08:10:44,C00221,Online,ST-999,Completed,Apple Pay,,2,2,103.98,0.0,103.98,0.0,8.58,112.56,USD,Denver,CO,80202,2025-09-25
ORD-013516,2025-09-21,2025-09-21 14:18:34,C02240,Online,ST-999,Completed,Credit Card,,3,5,137.95,0.0,137.95,0.0,11.38,149.33,USD,Denver,CO,80202,2025-09-23
ORD-013517,2025-09-21,2025-09-21 10:18:35,C01343,Online,ST-999,Completed,Credit Card,,4,5,483.95,15.87,468.08,0.0,38.62,506.7,USD,Phoenix,AZ,85004,2025-09-22
ORD-013518,2025-09-21,2025-09-21 19:44:26,C01554,Online,ST-999,Completed,Credit Card,,5,9,494.91,24.75,470.16,0.0,38.79,508.95,USD,Philadelphia,PA,19106,2025-09-25
ORD-013519,2025-09-21,2025-09-21 08:07:47,C02291,Online,ST-999,Completed,Debit Card,,1,1,41.99,1.26,40.73,4.99,3.36,49.08,USD,Austin,TX,78701,2025-09-25
ORD-013520,2025-09-21,2025-09-21 09:54:13,C00482,In-Store,ST-001,Completed,Debit Card,,3,4,45.3,1.83,43.47,0.0,3.59,47.06,USD,N/A,N/A,N/A,2025-09-21
ORD-013521,2025-09-21,2025-09-21 14:19:37,C01998,Online,ST-999,Completed,Debit Card,,4,7,291.93,2.85,289.08,0.0,23.85,312.93,USD,San Jose,CA,95113,2025-09-24
ORD-013522,2025-09-21,2025-09-21 09:42:02,C00640,Online,ST-999,Completed,Credit Card,,5,8,383.92,14.25,369.67,0.0,30.5,400.17,USD,Atlanta,GA,30303,2025-09-25
ORD-013523,2025-09-21,2025-09-21 11:52:06,C00495,In-Store,ST-005,Completed,Apple Pay,,1,1,93.99,2.82,91.17,0.0,7.52,98.69,USD,N/A,N/A,N/A,2025-09-21
ORD-013524,2025-09-21,2025-09-21 19:55:24,C00193,Online,ST-999,Completed,Apple Pay,,1,1,39.99,2.0,37.99,9.99,3.13,51.11,USD,Denver,CO,80202,2025-09-22
ORD-013525,2025-09-21,2025-09-21 18:54:00,C00807,In-Store,ST-001,Completed,Debit Card,,4,6,751.94,39.25,712.69,0.0,58.8,771.49,USD,N/A,N/A,N/A,2025-09-21
ORD-013526,2025-09-21,2025-09-21 14:22:07,C01075,Online,ST-999,Completed,Apple Pay,,1,1,97.99,0.0,97.99,0.0,8.08,106.07,USD,Columbus,OH,43215,2025-09-22
ORD-013527,2025-09-21,2025-09-21 08:33:28,C00690,In-Store,ST-010,Cancelled,Cash,,1,4,1355.96,108.48,1247.48,0.0,102.92,1350.4,USD,N/A,N/A,N/A,
ORD-013528,2025-09-22,2025-09-22 09:42:10,C01428,Online,ST-999,Completed,Credit Card,,1,1,201.99,16.16,185.83,0.0,15.33,201.16,USD,Austin,TX,78701,2025-09-27
ORD-013529,2025-09-22,2025-09-22 13:02:38,C02240,Online,ST-999,Completed,Apple Pay,,6,6,1166.94,20.3,1146.64,0.0,94.6,1241.24,USD,Denver,CO,80202,2025-09-23
ORD-013530,2025-09-22,2025-09-22 20:41:52,C00083,Online,ST-999,Completed,Debit Card,,6,9,589.89,43.1,546.79,0.0,45.11,591.9,USD,Denver,CO,80202,2025-09-24
ORD-013531,2025-09-22,2025-09-22 11:26:00,C02845,Online,ST-999,Completed,Credit Card,,1,2,4.32,0.22,4.1,6.99,0.34,11.43,USD,Miami,FL,33130,2025-09-25
ORD-013532,2025-09-22,2025-09-22 13:19:05,C02184,In-Store,ST-009,Completed,Credit Card,,6,7,651.93,35.21,616.72,0.0,50.88,667.6,USD,N/A,N/A,N/A,2025-09-22
ORD-013533,2025-09-22,2025-09-22 10:15:30,C02555,Online,ST-999,Completed,Credit Card,,2,4,465.96,13.98,451.98,0.0,37.29,489.27,USD,Minneapolis,MN,55401,2025-09-26
ORD-013534,2025-09-22,2025-09-22 20:26:50,C00395,In-Store,ST-010,Completed,Cash,,1,2,769.98,77.0,692.98,0.0,57.17,750.15,USD,N/A,N/A,N/A,2025-09-22
ORD-013535,2025-09-22,2025-09-22 19:42:54,C02223,Online,ST-999,Cancelled,Gift Card,,2,2,61.98,12.1,49.88,9.99,4.12,63.99,USD,Philadelphia,PA,19106,
ORD-013536,2025-09-22,2025-09-22 19:05:32,C00337,Online,ST-999,Completed,Credit Card,,5,8,683.92,15.2,668.72,0.0,55.17,723.89,USD,Phoenix,AZ,85004,2025-09-23
ORD-013537,2025-09-22,2025-09-22 09:09:37,C01285,In-Store,ST-002,Completed,Credit Card,,1,2,1151.98,149.76,1002.22,0.0,82.68,1084.9,USD,N/A,N/A,N/A,2025-09-22
ORD-013538,2025-09-22,2025-09-22 12:46:24,C00480,In-Store,ST-011,Completed,Credit Card,,3,6,632.94,31.65,601.29,0.0,49.61,650.9,USD,N/A,N/A,N/A,2025-09-22
ORD-013539,2025-09-22,2025-09-22 15:11:35,C02319,Online,ST-999,Completed,PayPal,,1,2,75.98,0.0,75.98,0.0,6.27,82.25,USD,Seattle,WA,98101,2025-09-25
ORD-013540,2025-09-22,2025-09-22 11:08:08,C00070,Online,ST-999,Completed,Credit Card,,1,1,43.99,8.8,35.19,4.99,2.9,43.08,USD,San Jose,CA,95113,2025-09-23
ORD-013541,2025-09-22,2025-09-22 19:46:34,C00559,Online,ST-999,Completed,Apple Pay,,4,6,146.94,3.3,143.64,0.0,11.85,155.49,USD,Boston,MA,02108,2025-09-29
ORD-013542,2025-09-22,2025-09-22 13:18:23,C01438,Online,ST-999,Completed,PayPal,,1,2,61.98,4.96,57.02,6.99,4.7,68.71,USD,Chicago,IL,60601,2025-09-24
ORD-013543,2025-09-22,2025-09-22 21:21:55,C02726,In-Store,ST-004,Completed,Credit Card,,2,3,274.97,57.95,217.02,0.0,17.9,234.92,USD,N/A,N/A,N/A,2025-09-22
ORD-013544,2025-09-22,2025-09-22 07:13:41,C01544,Online,ST-999,Completed,PayPal,,1,4,295.96,0.0,295.96,0.0,24.42,320.38,USD,San Jose,CA,95113,2025-09-24
ORD-013545,2025-09-22,2025-09-22 08:10:49,C01390,Online,ST-999,Completed,Apple Pay,,1,4,39.96,1.2,38.76,4.99,3.2,46.95,USD,San Jose,CA,95113,2025-09-24
ORD-013546,2025-09-22,2025-09-22 18:30:33,C00542,Online,ST-999,Completed,Debit Card,,3,5,267.95,39.54,228.41,0.0,18.84,247.25,USD,Denver,CO,80202,2025-09-27
ORD-013547,2025-09-22,2025-09-22 14:34:26,C02901,In-Store,ST-004,Completed,Credit Card,,1,1,30.99,3.1,27.89,0.0,2.3,30.19,USD,N/A,N/A,N/A,2025-09-22
ORD-013548,2025-09-22,2025-09-22 18:34:40,C00754,In-Store,ST-010,Completed,Debit Card,,2,3,170.97,0.0,170.97,0.0,14.11,185.08,USD,N/A,N/A,N/A,2025-09-22
ORD-013549,2025-09-22,2025-09-22 13:11:21,C01992,In-Store,ST-003,Completed,Credit Card,,3,4,1214.96,20.2,1194.76,0.0,98.57,1293.33,USD,N/A,N/A,N/A,2025-09-22
ORD-013550,2025-09-22,2025-09-22 13:10:36,C00508,Online,ST-999,Completed,Credit Card,,1,1,318.99,25.52,293.47,0.0,24.21,317.68,USD,Dallas,TX,75201,2025-09-24
ORD-013551,2025-09-22,2025-09-22 17:50:19,C00422,In-Store,ST-004,Completed,Credit Card,,2,5,1582.95,79.15,1503.8,0.0,124.06,1627.86,USD,N/A,N/A,N/A,2025-09-22
ORD-013552,2025-09-22,2025-09-22 11:11:10,C00863,Online,ST-999,Completed,Debit Card,,1,1,36.99,1.11,35.88,4.99,2.96,43.83,USD,San Jose,CA,95113,2025-09-26
ORD-013553,2025-09-22,2025-09-22 13:01:48,C00495,Online,ST-999,Completed,Apple Pay,,4,4,543.96,28.92,515.04,0.0,42.49,557.53,USD,New York,NY,10007,2025-09-24
ORD-013554,2025-09-22,2025-09-22 08:41:37,C01095,In-Store,ST-010,Completed,Credit Card,,2,3,213.97,10.7,203.27,0.0,16.77,220.04,USD,N/A,N/A,N/A,2025-09-22
ORD-013555,2025-09-22,2025-09-22 09:07:17,C02566,In-Store,ST-010,Completed,Credit Card,,3,7,617.93,30.9,587.03,0.0,48.43,635.46,USD,N/A,N/A,N/A,2025-09-22
ORD-013556,2025-09-22,2025-09-22 18:44:04,C00519,In-Store,ST-004,Completed,Cash,,1,4,9.48,0.28,9.2,0.0,0.76,9.96,USD,N/A,N/A,N/A,2025-09-22
ORD-013557,2025-09-23,2025-09-23 16:19:38,C00458,In-Store,ST-006,Completed,Credit Card,,1,3,95.97,4.8,91.17,0.0,7.52,98.69,USD,N/A,N/A,N/A,2025-09-23
ORD-013558,2025-09-23,2025-09-23 06:19:49,C01813,Online,ST-999,Completed,Credit Card,,3,4,378.96,62.45,316.51,0.0,26.11,342.62,USD,Portland,OR,97205,2025-09-28
ORD-013559,2025-09-23,2025-09-23 12:37:33,C00801,Online,ST-999,Completed,Apple Pay,,3,3,154.97,6.7,148.27,0.0,12.23,160.5,USD,New York,NY,10007,2025-09-24
ORD-013560,2025-09-23,2025-09-23 09:00:57,C02842,In-Store,ST-001,Cancelled,Credit Card,,6,6,371.94,30.2,341.74,0.0,28.19,369.93,USD,N/A,N/A,N/A,
ORD-013561,2025-09-23,2025-09-23 19:20:35,C02486,Online,ST-999,Completed,Debit Card,,1,1,72.99,2.19,70.8,9.99,5.84,86.63,USD,Boston,MA,02108,2025-09-28
